iter	Passed	Remaining
1002	13758	14814
1003	13771	14800
1004	13784	14785
1005	13797	14771
1006	13812	14758
1007	13826	14745
1008	13839	14731
1009	13853	14717
1010	13871	14708
1011	13884	14693
1012	13898	14680
1013	13913	14667
1014	13925	14653
1015	13937	14636
1016	13952	14624
1017	13964	14609
1018	13975	14593
1019	13989	14579
1020	14000	14562
1021	14014	14549
1022	14027	14535
1023	14038	14518
1024	14050	14503
1025	14065	14490
1026	14080	14478
1027	14093	14464
1028	14105	14447
1029	14118	14433
1030	14132	14420
1031	14147	14408
1032	14160	14393
1033	14172	14377
1034	14183	14361
1035	14195	14346
1036	14210	14333
1037	14221	14317
1038	14232	14301
1039	14246	14288
1040	14259	14272
1041	14269	14256
1042	14282	14241
1043	14295	14227
1044	14306	14211
1045	14317	14194
1046	14331	14180
1047	14345	14167
1048	14356	14151
1049	14368	14135
1050	14378	14118
1051	14393	14106
1052	14406	14091
1053	14417	14075
1054	14430	14061
1055	14445	14048
1056	14461	14036
1057	14474	14023
1058	14487	14008
1059	14502	13995
1060	14515	13981
1061	14528	13967
1062	14540	13951
1063	14554	13939
1064	14567	13924
1065	14580	13910
1066	14593	13895
1067	14606	13881
1068	14622	13870
1069	14638	13858
1070	14650	13843
1071	14663	13829
1072	14677	13815
1073	14692	13803
1074	14703	13787
1075	14715	13771
1076	14727	13756
1077	14739	13741
1078	14751	13726
1079	14763	13710
1080	14775	13695
1081	14786	13679
1082	14800	13665
1083	14814	13653
1084	14827	13638
1085	14840	13623
1086	14857	13613
1087	14871	13600
1088	14886	13587
1089	14902	13576
1090	14916	13562
1091	14933	13552
1092	14947	13538
1093	14963	13527
1094	14978	13515
1095	14994	13502
1096	15009	13490
1097	15022	13476
1098	15036	13462
1099	15049	13448
1100	15061	13433
1101	15073	13418
1102	15085	13403
1103	15097	13388
1104	15110	13374
1105	15126	13362
1106	15141	13350
1107	15158	13338
1108	15172	13325
1109	15188	13314
1110	15202	13300
1111	15215	13286
1112	15227	13270
1113	15241	13257
1114	15253	13242
1115	15265	13227
1116	15276	13211
1117	15287	13195
1118	15298	13179
1119	15309	13163
1120	15322	13148
1121	15335	13134
1122	15348	13120
1123	15360	13105
1124	15372	13090
1125	15384	13075
1126	15396	13060
1127	15407	13044
1128	15419	13029
1129	15433	13016
1130	15448	13003
1131	15461	12989
1132	15475	12975
1133	15487	12961
1134	15500	12946
1135	15512	12931
1136	15523	12915
1137	15534	12900
1138	15545	12884
1139	15556	12868
1140	15568	12852
1141	15580	12838
1142	15594	12824
1143	15605	12808
1144	15617	12793
1145	15628	12778
1146	15643	12765
1147	15657	12752
1148	15669	12737
1149	15681	12722
1150	15698	12711
1151	15710	12696
1152	15725	12684
1153	15741	12672
1154	15754	12658
1155	15766	12643
1156	15780	12629
1157	15794	12616
1158	15808	12602
1159	15820	12588
1160	15833	12573
1161	15847	12560
1162	15859	12546
1163	15874	12533
1164	15890	12521
1165	15904	12507
1166	15917	12493
1167	15929	12479
1168	15943	12465
1169	15955	12451
1170	15969	12437
1171	15982	12423
1172	15995	12408
1173	16006	12393
1174	16020	12379
1175	16031	12364
1176	16042	12348
1177	16053	12333
1178	16065	12318
1179	16075	12301
1180	16086	12286
1181	16096	12270
1182	16107	12254
1183	16119	12239
1184	16132	12225
1185	16144	12210
1186	16156	12195
1187	16168	12180
1188	16182	12167
1189	16194	12152
1190	16207	12138
1191	16220	12124
1192	16234	12111
1193	16247	12097
1194	16260	12082
1195	16271	12067
1196	16283	12053
1197	16297	12039
1198	16309	12024
1199	16325	12012
1200	16337	11998
1201	16354	11986
1202	16367	11972
1203	16382	11959
1204	16396	11947
1205	16410	11933
1206	16424	11920
1207	16438	11907
1208	16450	11892
1209	16466	11880
1210	16478	11865
1211	16492	11852
1212	16504	11837
1213	16520	11825
1214	16532	11810
1215	16545	11796
